编号,推算时间,表面位移_mm,非初始零值标记,局部差分突变候选标记,局部差分突变评分,趋势识别用位移_mm,稳健趋势位移_mm,原始速度_mm_h,滚动72点速度_mm_h,滚动72点加速度_mm_h2,阶段编号,阶段名称,分阶段模型拟合位移_mm,分阶段模型残差_mm
8236,2024-06-30 04:30:00,371.529,False,False,0.9954178143886168,371.529,371.524,0.029999999999972715,0.8714166666666662,0.010041666666666458,2,加速形变阶段,390.07569845761793,-18.546698457617936
8237,2024-06-30 04:40:00,371.593,False,False,0.6744907594765952,371.593,371.529,0.38400000000012824,0.8438333333333361,0.007159722222222655,2,加速形变阶段,390.2028829176739,-18.609882917673872
8238,2024-06-30 04:50:00,371.897,False,False,0.6361051064979103,371.897,371.593,1.8239999999998417,0.8914999999999983,0.012930555555555326,2,加速形变阶段,390.3301028748674,-18.433102874867416
8239,2024-06-30 05:00:00,372.02,False,False,0.37837286507235796,372.02,371.897,0.7379999999999427,0.8729166666666638,0.010659722222222001,2,加速形变阶段,390.4573583291984,-18.437358329198446
8240,2024-06-30 05:10:00,371.981,False,False,1.2447918894408194,371.981,371.981,-0.2339999999999236,0.8768333333333326,0.012847222222221982,2,加速形变阶段,390.58464928066695,-18.603649280666957
8241,2024-06-30 05:20:00,368.633,False,True,19.87499437925234,368.633,372.02,-20.08800000000008,0.5798333333333309,-0.013784722222222314,2,加速形变阶段,390.71197572927304,-22.078975729273054
8242,2024-06-30 05:30:00,372.314,False,True,19.96606968518544,372.314,372.314,22.08600000000024,0.861166666666667,0.008840277777777553,2,加速形变阶段,390.8393376750167,-18.525337675016658
8243,2024-06-30 05:40:00,372.591,False,False,0.5430222216126921,372.591,372.591,1.6619999999999209,0.8971666666666683,0.01309722222222239,2,加速形变阶段,390.96673511789777,-18.37573511789776
8244,2024-06-30 05:50:00,372.812,False,False,0.2229249120306617,372.812,372.662,1.3260000000000218,0.8846666666666655,0.010638888888888772,2,加速形变阶段,391.0941680579165,-18.282168057916465
8245,2024-06-30 06:00:00,372.662,False,False,1.8977197639511425,372.662,372.812,-0.9000000000002046,0.873666666666665,0.010513888888888961,2,加速形变阶段,391.22163649507263,-18.559636495072652
8246,2024-06-30 06:10:00,372.978,False,False,0.8459714610386176,372.978,372.978,1.8960000000001855,0.8789166666666688,0.010756944444444685,2,加速形变阶段,391.34914042936634,-18.371140429366335
8247,2024-06-30 06:20:00,373.269,False,False,0.7151927880660847,373.269,373.269,1.745999999999981,0.8964166666666671,0.011423611111110982,2,加速形变阶段,391.4766798607976,-18.20767986079761
8248,2024-06-30 06:30:00,373.355,False,False,0.4419077389678233,373.355,373.355,0.5160000000000764,0.886833333333333,0.009951388888888838,2,加速形变阶段,391.6042547893664,-18.249254789366375
8249,2024-06-30 06:40:00,373.479,False,False,0.2558413225604753,373.479,373.479,0.7439999999998008,0.882583333333334,0.009520833333333598,2,加速形变阶段,391.7318652150727,-18.25286521507269
8250,2024-06-30 06:50:00,373.7,False,False,0.3430599552510582,373.7,373.616,1.3260000000000218,0.8840000000000003,0.009638888888889122,2,加速形变阶段,391.85951113791657,-18.15951113791658
8251,2024-06-30 07:00:00,373.616,False,False,1.4428237115761284,373.616,373.7,-0.5040000000000191,0.8732499999999987,0.008229166666666685,2,加速形变阶段,391.9871925578979,-18.371192557897928
8252,2024-06-30 07:10:00,373.965,False,False,1.0967806262789823,373.965,373.965,2.0939999999999372,0.886833333333333,0.008625000000000133,2,加速形变阶段,392.1149094750168,-18.14990947501684
8253,2024-06-30 07:20:00,374.189,False,False,0.39451346309017954,374.189,374.189,1.3440000000002783,0.8996666666666707,0.011666666666667103,2,加速形变阶段,392.2426618892732,-18.0536618892732
8254,2024-06-30 07:30:00,374.281,False,False,0.410559592725145,374.281,374.261,0.5519999999999072,0.7123333333333335,-0.0217291666666668,2,加速形变阶段,392.3704498006672,-18.089449800667182
8255,2024-06-30 07:40:00,374.261,False,False,1.06745494108471,374.261,374.281,-0.11999999999989086,0.8915833333333344,0.009749999999999981,2,加速形变阶段,392.4982732091987,-18.23727320919869
8256,2024-06-30 07:50:00,374.504,False,False,0.5154127501658523,374.504,374.504,1.45799999999997,0.8783333333333351,0.00909027777777796,2,加速形变阶段,392.6261321148677,-18.122132114867668
8257,2024-06-30 08:00:00,374.701,False,False,0.22483025315862165,374.701,374.701,1.1820000000000164,0.9057500000000024,0.010395833333333437,2,加速形变阶段,392.7540265176742,-18.053026517674198
8258,2024-06-30 08:10:00,374.778,False,False,0.5910486036654325,374.778,374.778,0.4619999999999891,0.8887500000000017,0.00877083333333357,2,加速形变阶段,392.8819564176183,-18.103956417618292
8259,2024-06-30 08:20:00,374.929,False,False,0.07648864282782139,374.929,374.929,0.9059999999997217,0.8898333333333331,0.008590277777777941,2,加速形变阶段,393.0099218146999,-18.080921814699934
8260,2024-06-30 08:30:00,375.228,False,False,0.9526312788485867,375.228,375.228,1.79400000000021,0.9034999999999987,0.008486111111110972,2,加速形变阶段,393.13792270891906,-17.909922708919055
8261,2024-06-30 08:40:00,375.504,False,False,0.8164888141030769,375.504,375.311,1.6560000000000628,0.9073333333333361,0.008937500000000237,2,加速形变阶段,393.26595910027567,-17.761959100275647
8262,2024-06-30 08:50:00,375.311,False,False,2.5062656641597427,375.311,375.504,-1.1580000000002428,0.893416666666667,0.00968055555555559,2,加速形变阶段,393.3940309887699,-18.083030988769906
8263,2024-06-30 09:00:00,375.612,False,False,1.0807181487078272,375.612,375.612,1.8060000000002674,0.9031666666666686,0.026979166666666998,2,加速形变阶段,393.5221383744016,-17.910138374401583
8264,2024-06-30 09:10:00,375.749,False,False,0.1762873575902955,375.749,375.653,0.8220000000000027,0.9038333333333336,0.010638888888888762,2,加速形变阶段,393.65028125717083,-17.901281257170808
8265,2024-06-30 09:20:00,376.132,False,False,1.7015562341346526,376.132,375.749,2.297999999999888,0.9400833333333338,0.013840277777777743,2,加速形变阶段,393.7784596370776,-17.646459637077612
8266,2024-06-30 09:30:00,376.216,False,False,0.5901794145422387,376.216,376.132,0.5040000000000191,0.9226666666666669,0.010173611111110934,2,加速形变阶段,393.90667351412196,-17.690673514121954
8267,2024-06-30 09:40:00,376.445,False,False,0.5395926075809153,376.445,376.216,1.37399999999991,0.914749999999998,0.009437499999999868,2,加速形变阶段,394.03492288830375,-17.58992288830376
8268,2024-06-30 09:50:00,376.556,False,False,0.3967592702802705,376.556,376.445,0.66599999999994,0.9041666666666638,0.008666666666666203,2,加速形变阶段,394.1632077596231,-17.607207759623122
8269,2024-06-30 10:00:00,376.748,False,False,0.2581384388122056,376.748,376.556,1.1520000000000437,0.9172500000000005,0.010472222222222494,2,加速形变阶段,394.29152812808,-17.543528128080027
8270,2024-06-30 10:10:00,376.821,False,False,0.7327800843697044,376.821,376.748,0.43800000000021555,0.9160833333333377,0.010250000000000389,2,加速形变阶段,394.41988399367443,-17.598883993674406
8271,2024-06-30 10:20:00,377.003,False,False,0.16654092826528252,377.003,376.821,1.0919999999997572,0.9339999999999975,0.01119444444444421,2,加速形变阶段,394.5482753564064,-17.54527535640642
8272,2024-06-30 10:30:00,377.171,False,False,0.0,377.171,377.003,1.0080000000000382,0.9230833333333331,0.009881944444444457,2,加速形变阶段,394.6767022162759,-17.505702216275893
8273,2024-06-30 10:40:00,377.285,False,False,0.4046944556857654,377.285,377.171,0.6840000000001965,0.9213333333333367,0.009951388888889237,2,加速形变阶段,394.80516457328287,-17.52016457328284
8274,2024-06-30 10:50:00,377.446,False,False,0.008431134493733011,377.446,377.285,0.9660000000000082,0.9040833333333372,0.006930555555555884,2,加速形变阶段,394.9336624274274,-17.48766242742738
8275,2024-06-30 11:00:00,377.657,False,False,0.41635232066438965,377.657,377.446,1.2659999999997353,0.943666666666663,0.011423611111110593,2,加速形变阶段,395.0621957787095,-17.405195778709526
8276,2024-06-30 11:10:00,377.819,False,False,0.0,377.819,377.657,0.9720000000002074,0.9410000000000025,0.011451388888889294,2,加速形变阶段,395.19076462712906,-17.37176462712904
8277,2024-06-30 11:20:00,377.959,False,False,0.17486797467932766,377.959,377.819,0.8399999999999181,0.920083333333333,0.009277777777777866,2,加速形变阶段,395.3193689726862,-17.360368972686217
8278,2024-06-30 11:30:00,375.653,False,True,20.54282350159954,375.653,377.959,-13.835999999999899,0.7130833333333347,-0.00925694444444423,2,加速形变阶段,395.4480088153809,-19.795008815380868
8279,2024-06-30 11:40:00,378.339,False,True,20.036343149148927,378.339,378.339,16.11599999999987,0.9349166666666662,0.03269444444444424,2,加速形变阶段,395.576684155213,-17.237684155213003
8280,2024-06-30 11:50:00,378.421,False,False,0.6131734177065501,378.421,378.421,0.4919999999999618,0.9354166666666638,0.00997222222222168,2,加速形变阶段,395.7053949921828,-17.284394992182797
8281,2024-06-30 12:00:00,378.477,False,False,0.7957475252253466,378.477,378.477,0.33599999999989905,0.9201666666666645,0.009124999999999753,2,加速形变阶段,395.83414132629,-17.357141326290048
8282,2024-06-30 12:10:00,378.786,False,False,1.114046535315227,378.786,378.786,1.8540000000001555,0.9203333333333319,0.006222222222221935,2,加速形变阶段,395.96292315753476,-17.17692315753476
8283,2024-06-30 12:20:00,378.841,False,False,0.8033260730844551,378.841,378.841,0.3300000000000409,0.9362500000000011,0.01024999999999999,2,加速形变阶段,396.09174048591706,-17.25074048591705
8284,2024-06-30 12:30:00,379.202,False,False,1.4199805462668773,379.202,379.202,2.16599999999994,0.9448333333333352,0.009395833333333789,2,加速形变阶段,396.2205933114369,-17.018593311436916
8285,2024-06-30 12:40:00,379.206,False,False,1.1146847288194361,379.206,379.206,0.024000000000114596,0.9385,0.009763888888888924,2,加速形变阶段,396.3494816340943,-17.143481634094258
8286,2024-06-30 12:50:00,379.381,False,False,0.09852112217013358,379.381,379.381,1.0499999999997272,0.9360833333333289,0.009854166666666156,2,加速形变阶段,396.4784054538892,-17.097405453889223
8287,2024-06-30 13:00:00,379.64,False,False,0.7351191423507555,379.64,379.64,1.5540000000000873,0.9419999999999978,0.008673611111110887,2,加速形变阶段,396.6073647708216,-16.967364770821632
8288,2024-06-30 13:10:00,379.765,False,False,0.2804062707939069,379.765,379.765,0.75,0.9514166666666645,-0.010180555555555998,2,加速形变阶段,396.7363595848915,-16.971359584891502
8289,2024-06-30 13:20:00,380.052,False,False,0.9473184824109628,380.052,380.052,1.7220000000002074,0.9500000000000028,0.009277777777778265,2,加速形变阶段,396.86538989609903,-16.81338989609901
8290,2024-06-30 13:30:00,380.081,False,False,0.9442870632677983,380.081,380.081,0.17399999999997817,0.9523333333333331,0.009937499999999886,2,加速形变阶段,396.994455704444,-16.913455704444004
8291,2024-06-30 13:40:00,380.241,False,False,0.014199805463140964,380.241,380.241,0.959999999999809,0.9444166666666641,0.008486111111110972,2,加速形变阶段,397.12355700992657,-16.882557009926586
8292,2024-06-30 13:50:00,380.363,False,False,0.3031419143716632,380.363,380.363,0.7320000000000846,0.9630833333333347,0.01165277777777816,2,加速形变阶段,397.2526938125466,-16.889693812546625
8293,2024-06-30 14:00:00,380.49,False,False,0.26826337024667013,380.49,380.49,0.7620000000000573,0.9387499999999989,-0.020666666666667055,2,加速形变阶段,397.38186611230424,-16.89186611230423
8294,2024-06-30 14:10:00,380.725,False,False,0.6154728180219019,380.725,380.725,1.4100000000000819,0.9595833333333369,0.010666666666667065,2,加速形变阶段,397.51107390919935,-16.78607390919933
8295,2024-06-30 14:20:00,380.988,False,False,0.8009577768777978,380.988,380.988,1.5779999999998608,0.9658333333333312,0.010944444444444201,2,加速形变阶段,397.64031720323203,-16.65231720323203
8296,2024-06-30 14:30:00,381.245,False,False,0.7796062025119153,381.245,381.245,1.54200000000003,0.9894166666666658,0.012888888888888847,2,加速形变阶段,397.76959599440215,-16.524595994402148
8297,2024-06-30 14:40:00,381.372,False,False,0.37882357724035864,381.372,381.372,0.7620000000000573,0.9705000000000013,0.010493055555555722,2,加速形变阶段,397.89891028270983,-16.52691028270982
8298,2024-06-30 14:50:00,381.4,False,False,1.293543922284651,381.4,381.4,0.167999999999779,0.9473333333333329,0.007506944444444562,2,加速形变阶段,398.0282600681551,-16.6282600681551
8299,2024-06-30 15:00:00,381.644,False,False,0.6154728180219019,381.644,381.644,1.4640000000001692,0.9792500000000027,0.01275694444444476,2,加速形变阶段,398.1576453507379,-16.513645350737875
8300,2024-06-30 15:10:00,381.801,False,False,0.08431134493479224,381.801,381.801,0.9419999999998936,0.9650833333333301,0.010854166666666193,2,加速形变阶段,398.28706613045813,-16.48606613045814
8301,2024-06-30 15:20:00,382.085,False,False,0.9527181977597202,382.085,382.085,1.7039999999999509,0.9947499999999962,-0.005166666666667263,2,加速形变阶段,398.416522407316,-16.331522407316015
8302,2024-06-30 15:30:00,382.272,False,False,0.13489815189493562,382.272,382.118,1.122000000000071,0.9819999999999993,0.010076388888888649,2,加速形变阶段,398.54601418131136,-16.274014181311372
8303,2024-06-30 15:40:00,382.118,False,False,2.7401187103726494,382.118,382.272,-0.9239999999999782,0.9480833333333342,0.0067222222222223516,2,加速形变阶段,398.67554145244424,-16.55754145244424
8304,2024-06-30 15:50:00,382.624,False,False,2.8244300553066246,382.624,382.5,3.036000000000172,0.9855833333333331,0.011069444444444401,2,加速形变阶段,398.80510422071467,-16.181104220714644
8305,2024-06-30 16:00:00,382.5,False,False,2.487184675569286,382.5,382.624,-0.7440000000001419,0.9551666666666657,0.031118055555555513,2,加速形变阶段,398.9347024861226,-16.434702486122603
8306,2024-06-30 16:10:00,382.856,False,False,1.41718844968689,382.856,382.793,2.1359999999999673,0.9828333333333319,0.010770833333333249,2,加速形变阶段,399.06433624866804,-16.208336248668047
8307,2024-06-30 16:20:00,382.793,False,False,1.6613772391326056,382.793,382.856,-0.37799999999992906,0.9390833333333338,0.026993055555555562,2,加速形变阶段,399.1940055083511,-16.40100550835109
8308,2024-06-30 16:30:00,383.277,False,False,2.1486355121477154,383.277,383.277,2.9039999999998827,0.9789999999999992,0.008965277777777753,2,加速形变阶段,399.3237102651716,-16.046710265171612
8309,2024-06-30 16:40:00,383.314,False,False,0.9595847918323233,383.314,383.314,0.22200000000020736,0.9767500000000003,0.011076388888888686,2,加速形变阶段,399.45345051912966,-16.13945051912964
8310,2024-06-30 16:50:00,383.59,False,False,0.7023048114139129,383.59,383.59,1.6559999999997217,0.9744166666666653,0.006909722222222248,2,加速形变阶段,399.5832262702253,-15.993226270225307
8311,2024-06-30 17:00:00,383.667,False,False,0.6744907594765952,383.667,383.667,0.4619999999999891,0.9705833333333326,0.008138888888889065,2,加速形变阶段,399.71303751845835,-16.046037518458377
8312,2024-06-30 17:10:00,383.967,False,False,0.869189123037424,383.967,383.878,1.8000000000000682,0.9988333333333325,0.010166666666666657,2,加速形变阶段,399.842884263829,-15.875884263828993
8313,2024-06-30 17:20:00,383.878,False,False,1.8079133759173518,383.878,383.967,-0.5339999999999918,1.270416666666667,0.05754861111111134,2,加速形变阶段,399.97276650633717,-16.09476650633718
8314,2024-06-30 17:30:00,384.28,False,False,1.5784474474354688,384.28,384.28,2.411999999999921,0.9971666666666626,0.011333333333332973,2,加速形变阶段,400.1026842459829,-15.822684245982941
8315,2024-06-30 17:40:00,384.436,False,False,0.13211674670127105,384.436,384.436,0.9360000000000355,0.9870833333333309,0.007493055555555211,2,加速形变阶段,400.2326374827661,-15.79663748276613
8316,2024-06-30 17:50:00,384.607,False,False,0.11359844370109189,384.607,384.607,1.0260000000002947,0.982916666666668,0.008187500000000208,2,加速形变阶段,400.36262621668686,-15.755626216686835
8317,2024-06-30 18:00:00,384.796,False,False,0.013907025968263603,384.796,384.796,1.1339999999997872,1.0111666666666679,0.01145833333333357,2,加速形变阶段,400.4926504477452,-15.696650447745185
8318,2024-06-30 18:10:00,385.034,False,False,0.46113143760120995,385.034,385.034,1.4279999999999973,1.0046666666666653,0.010479166666666373,2,加速形变阶段,400.62271017594105,-15.58871017594106
