编号,a_降雨量_mm,b_孔隙水压力_kPa,c_微震事件数,d_深部位移_mm,e_表面位移_mm,缺失标记_a_降雨量_mm,缺失标记_b_孔隙水压力_kPa,缺失标记_c_微震事件数,缺失标记_d_深部位移_mm,缺失标记_e_表面位移_mm,突变候选标记_b_孔隙水压力_kPa,突变候选标记_d_深部位移_mm,突变候选标记_e_表面位移_mm,a_原始缺失,a_补齐值,a_建模值,a_是否插补,b_原始缺失,b_补齐值,b_建模值,b_是否插补,c_原始缺失,c_补齐值,c_建模值,c_是否插补,d_原始缺失,d_补齐值,d_建模值,d_是否插补,e_原始缺失,e_补齐值,e_建模值,e_是否插补,a异常,b异常,c异常,d异常,e异常,异常变量数量,共同异常,异常变量编码
9686,0.3,74.97,2.0,29.939,92.948,0,0,0,0,0,0,0,0,False,0.3,0.3,False,False,74.97,74.97,False,False,2.0,2.0,False,False,29.939,29.939,False,False,92.948,92.948,False,False,False,False,False,False,0,False,
9687,0.0,80.48,1.0,35.948,98.872,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,80.48,80.48,False,False,1.0,1.0,False,False,35.948,35.948,False,False,98.872,98.872,False,False,False,False,False,False,0,False,
9688,0.5,,1.0,43.488,115.264,0,1,0,0,0,0,0,0,False,0.5,0.5,False,True,84.02761978123341,84.02761978123341,True,False,1.0,1.0,False,False,43.488,43.488,False,False,115.264,115.264,False,False,False,False,False,False,0,False,
9689,8.0,85.79,1.0,34.96,115.542,0,0,0,0,0,0,0,0,False,8.0,8.0,False,False,85.79,85.79,False,False,1.0,1.0,False,False,34.96,34.96,False,False,115.542,115.542,False,False,False,False,False,False,0,False,
9690,7.4,85.88,1.0,37.879,112.145,0,0,0,0,0,0,0,0,False,7.4,7.4,False,False,85.88,85.88,False,False,1.0,1.0,False,False,37.879,37.879,False,False,112.145,112.145,False,False,False,False,False,False,0,False,
9691,0.0,90.24,6.0,37.68,119.246,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,90.24,90.24,False,False,6.0,6.0,False,False,37.68,37.68,False,False,119.246,119.246,False,False,False,False,False,False,0,False,
9692,0.0,85.98,1.0,40.13,104.54,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,85.98,85.98,False,False,1.0,1.0,False,False,40.13,40.13,False,False,104.54,104.54,False,False,False,False,False,False,0,False,
9693,0.5,88.02,0.0,36.188,101.071,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,88.02,88.02,False,False,0.0,0.0,False,False,36.188,36.188,False,False,101.071,101.071,False,False,False,False,False,False,0,False,
9694,2.5,73.69,0.0,28.422,,0,0,0,0,1,0,0,0,False,2.5,2.5,False,False,73.69,73.69,False,False,0.0,0.0,False,False,28.422,28.422,False,True,106.529,106.529,True,False,False,False,False,False,0,False,
9695,14.5,78.59,0.0,32.935,111.987,0,0,0,0,0,0,0,0,False,14.5,14.5,False,False,78.59,78.59,False,False,0.0,0.0,False,False,32.935,32.935,False,False,111.987,111.987,False,False,False,False,False,False,0,False,
9696,0.2,75.83,5.0,28.172,100.085,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,75.83,75.83,False,False,5.0,5.0,False,False,28.172,28.172,False,False,100.085,100.085,False,False,False,False,False,False,0,False,
9697,,73.21,0.0,25.838,83.124,1,0,0,0,0,0,0,0,True,1.55,1.55,True,False,73.21,73.21,False,False,0.0,0.0,False,False,25.838,25.838,False,False,83.124,83.124,False,False,False,False,False,False,0,False,
9698,0.5,,1.0,31.624,91.144,0,1,0,0,0,0,0,0,False,0.5,0.5,False,True,83.49,83.49,True,False,1.0,1.0,False,False,31.624,31.624,False,False,91.144,91.144,False,False,False,False,False,False,0,False,
9699,0.6,93.77,1.0,36.913,106.678,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,93.77,93.77,False,False,1.0,1.0,False,False,36.913,36.913,False,False,106.678,106.678,False,False,False,False,False,False,0,False,
9700,9.9,72.24,1.0,31.547,104.998,0,0,0,0,0,0,0,0,False,9.9,9.9,False,False,72.24,72.24,False,False,1.0,1.0,False,False,31.547,31.547,False,False,104.998,104.998,False,False,False,False,False,False,0,False,
9701,7.5,105.71,1.0,47.317,136.979,0,0,0,0,0,0,0,0,False,7.5,7.5,False,False,105.71,105.71,False,False,1.0,1.0,False,False,47.317,47.317,False,False,136.979,136.979,False,False,False,False,False,False,0,False,
9702,3.9,95.1,2.0,,119.159,0,0,0,1,0,0,0,0,False,3.9,3.9,False,False,95.1,95.1,False,False,2.0,2.0,False,True,45.2418225811838,45.2418225811838,True,False,119.159,119.159,False,False,False,False,False,False,0,False,
9703,,101.69,3.0,41.124,118.72,1,0,0,0,0,0,0,0,True,3.9,3.9,True,False,101.69,101.69,False,False,3.0,3.0,False,False,41.124,41.124,False,False,118.72,118.72,False,False,False,False,False,False,0,False,
9704,0.7,78.06,3.0,35.637,100.327,0,0,0,0,0,0,0,0,False,0.7,0.7,False,False,78.06,78.06,False,False,3.0,3.0,False,False,35.637,35.637,False,False,100.327,100.327,False,False,False,False,False,False,0,False,
9705,0.2,,2.0,30.212,93.364,0,1,0,0,0,0,0,0,False,0.2,0.2,False,True,65.55487376627092,65.55487376627092,True,False,2.0,2.0,False,False,30.212,30.212,False,False,93.364,93.364,False,False,False,False,False,False,0,False,
9706,,59.94,4.0,26.716,85.724,1,0,0,0,0,0,0,0,True,0.7,0.7,True,False,59.94,59.94,False,False,4.0,4.0,False,False,26.716,26.716,False,False,85.724,85.724,False,False,False,False,False,False,0,False,
9707,0.4,72.14,,29.058,88.203,0,0,1,0,0,0,0,0,False,0.4,0.4,False,False,72.14,72.14,False,True,3.0,3.0,True,False,29.058,29.058,False,False,88.203,88.203,False,False,False,False,False,False,0,False,
9708,1.0,85.43,3.0,36.244,108.102,0,0,0,0,0,0,0,0,False,1.0,1.0,False,False,85.43,85.43,False,False,3.0,3.0,False,False,36.244,36.244,False,False,108.102,108.102,False,False,False,False,False,False,0,False,
9709,0.9,86.03,0.0,34.923,98.846,0,0,0,0,0,0,0,0,False,0.9,0.9,False,False,86.03,86.03,False,False,0.0,0.0,False,False,34.923,34.923,False,False,98.846,98.846,False,False,False,False,False,False,0,False,
9710,0.6,85.54,3.0,34.676,105.02,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,85.54,85.54,False,False,3.0,3.0,False,False,34.676,34.676,False,False,105.02,105.02,False,False,False,False,False,False,0,False,
9711,2.5,68.6,1.0,28.617,89.562,0,0,0,0,0,0,0,0,False,2.5,2.5,False,False,68.6,68.6,False,False,1.0,1.0,False,False,28.617,28.617,False,False,89.562,89.562,False,False,False,False,False,False,0,False,
9712,,75.74,3.0,31.823,98.968,1,0,0,0,0,0,0,0,True,0.6,0.6,True,False,75.74,75.74,False,False,3.0,3.0,False,False,31.823,31.823,False,False,98.968,98.968,False,False,False,False,False,False,0,False,
9713,,79.34,1.0,34.139,96.834,1,0,0,0,0,0,0,0,True,0.4,0.4,True,False,79.34,79.34,False,False,1.0,1.0,False,False,34.139,34.139,False,False,96.834,96.834,False,False,False,False,False,False,0,False,
9714,0.4,65.09,2.0,29.202,88.78,0,0,0,0,0,0,0,0,False,0.4,0.4,False,False,65.09,65.09,False,False,2.0,2.0,False,False,29.202,29.202,False,False,88.78,88.78,False,False,False,False,False,False,0,False,
9715,0.1,69.78,3.0,25.705,90.847,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,69.78,69.78,False,False,3.0,3.0,False,False,25.705,25.705,False,False,90.847,90.847,False,False,False,False,False,False,0,False,
9716,0.0,74.51,1.0,32.292,92.016,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,74.51,74.51,False,False,1.0,1.0,False,False,32.292,32.292,False,False,92.016,92.016,False,False,False,False,False,False,0,False,
9717,0.6,75.54,1.0,31.978,94.088,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,75.54,75.54,False,False,1.0,1.0,False,False,31.978,31.978,False,False,94.088,94.088,False,False,False,False,False,False,0,False,
9718,12.9,88.04,1.0,39.095,125.773,0,0,0,0,0,0,0,0,False,12.9,12.9,False,False,88.04,88.04,False,False,1.0,1.0,False,False,39.095,39.095,False,False,125.773,125.773,False,False,False,False,False,False,0,False,
9719,0.0,80.26,0.0,39.589,101.533,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,80.26,80.26,False,False,0.0,0.0,False,False,39.589,39.589,False,False,101.533,101.533,False,False,False,False,False,False,0,False,
9720,0.5,66.46,0.0,30.546,82.904,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,66.46,66.46,False,False,0.0,0.0,False,False,30.546,30.546,False,False,82.904,82.904,False,False,False,False,False,False,0,False,
9721,0.0,94.89,2.0,36.456,112.039,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,94.89,94.89,False,False,2.0,2.0,False,False,36.456,36.456,False,False,112.039,112.039,False,False,False,False,False,False,0,False,
9722,0.0,88.63,0.0,33.91,99.699,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,88.63,88.63,False,False,0.0,0.0,False,False,33.91,33.91,False,False,99.699,99.699,False,False,False,False,False,False,0,False,
9723,0.0,87.85,,40.848,103.921,0,0,1,0,0,0,0,0,False,0.0,0.0,False,False,87.85,87.85,False,True,1.0,1.0,True,False,40.848,40.848,False,False,103.921,103.921,False,False,False,False,False,False,0,False,
9724,0.0,107.93,5.0,43.282,131.672,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,107.93,107.93,False,False,5.0,5.0,False,False,43.282,43.282,False,False,131.672,131.672,False,False,False,False,False,False,0,False,
9725,0.1,92.64,0.0,36.717,104.662,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,92.64,92.64,False,False,0.0,0.0,False,False,36.717,36.717,False,False,104.662,104.662,False,False,False,False,False,False,0,False,
9726,0.3,73.51,4.0,30.797,96.426,0,0,0,0,0,0,0,0,False,0.3,0.3,False,False,73.51,73.51,False,False,4.0,4.0,False,False,30.797,30.797,False,False,96.426,96.426,False,False,False,False,False,False,0,False,
9727,0.3,67.52,2.0,30.688,84.982,0,0,0,0,0,0,0,0,False,0.3,0.3,False,False,67.52,67.52,False,False,2.0,2.0,False,False,30.688,30.688,False,False,84.982,84.982,False,False,False,False,False,False,0,False,
9728,0.1,99.95,1.0,41.242,110.356,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,99.95,99.95,False,False,1.0,1.0,False,False,41.242,41.242,False,False,110.356,110.356,False,False,False,False,False,False,0,False,
9729,0.5,84.39,0.0,35.274,98.135,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,84.39,84.39,False,False,0.0,0.0,False,False,35.274,35.274,False,False,98.135,98.135,False,False,False,False,False,False,0,False,
9730,0.6,69.0,1.0,24.938,80.678,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,69.0,69.0,False,False,1.0,1.0,False,False,24.938,24.938,False,False,80.678,80.678,False,False,False,False,False,False,0,False,
9731,0.0,80.22,1.0,33.331,94.682,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,80.22,80.22,False,False,1.0,1.0,False,False,33.331,33.331,False,False,94.682,94.682,False,False,False,False,False,False,0,False,
9732,0.6,92.49,4.0,36.696,114.375,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,92.49,92.49,False,False,4.0,4.0,False,False,36.696,36.696,False,False,114.375,114.375,False,False,False,False,False,False,0,False,
9733,0.5,58.75,1.0,21.958,75.205,0,0,0,0,0,1,0,0,False,0.5,0.5,False,False,58.75,58.75,False,False,1.0,1.0,False,False,21.958,21.958,False,False,75.205,75.205,False,False,True,False,False,False,1,False,b
9734,,67.76,0.0,30.361,82.025,1,0,0,0,0,0,0,0,True,0.05,0.05,True,False,67.76,67.76,False,False,0.0,0.0,False,False,30.361,30.361,False,False,82.025,82.025,False,False,False,False,False,False,0,False,
9735,0.0,81.99,1.0,33.956,99.87,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,81.99,81.99,False,False,1.0,1.0,False,False,33.956,33.956,False,False,99.87,99.87,False,False,False,False,False,False,0,False,
9736,0.0,64.2,1.0,23.545,78.895,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,64.2,64.2,False,False,1.0,1.0,False,False,23.545,23.545,False,False,78.895,78.895,False,False,False,False,False,False,0,False,
9737,0.1,73.86,0.0,27.997,86.64,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,73.86,73.86,False,False,0.0,0.0,False,False,27.997,27.997,False,False,86.64,86.64,False,False,False,False,False,False,0,False,
9738,7.3,,2.0,35.499,112.103,0,1,0,0,0,0,0,0,False,7.3,7.3,False,True,91.47848575112256,91.47848575112256,True,False,2.0,2.0,False,False,35.499,35.499,False,False,112.103,112.103,False,False,False,False,False,False,0,False,
9739,,103.39,0.0,,114.979,1,0,0,1,0,0,0,0,True,0.25,0.25,True,False,103.39,103.39,False,False,0.0,0.0,False,True,28.537000000000003,28.537000000000003,True,False,114.979,114.979,False,False,False,False,False,False,0,False,
9740,0.6,56.5,1.0,21.575,69.544,0,0,0,0,0,0,0,0,False,0.6,0.6,False,False,56.5,56.5,False,False,1.0,1.0,False,False,21.575,21.575,False,False,69.544,69.544,False,False,False,False,False,False,0,False,
9741,0.4,105.89,4.0,,127.057,0,0,0,1,0,0,0,0,False,0.4,0.4,False,False,105.89,105.89,False,False,4.0,4.0,False,True,28.325000000000003,28.325000000000003,True,False,127.057,127.057,False,False,False,False,False,False,0,False,
9742,0.0,85.76,3.0,35.075,105.812,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,85.76,85.76,False,False,3.0,3.0,False,False,35.075,35.075,False,False,105.812,105.812,False,False,False,False,False,False,0,False,
9743,0.0,71.31,6.0,27.394,92.17,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,71.31,71.31,False,False,6.0,6.0,False,False,27.394,27.394,False,False,92.17,92.17,False,False,False,False,False,False,0,False,
9744,0.0,70.47,0.0,,81.834,0,0,0,1,0,0,0,0,False,0.0,0.0,False,False,70.47,70.47,False,False,0.0,0.0,False,True,32.903,32.903,True,False,81.834,81.834,False,False,False,False,False,False,0,False,
9745,0.2,81.06,1.0,38.412,104.164,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,81.06,81.06,False,False,1.0,1.0,False,False,38.412,38.412,False,False,104.164,104.164,False,False,False,False,False,False,0,False,
9746,9.6,76.26,1.0,34.62,109.613,0,0,0,0,0,0,0,0,False,9.6,9.6,False,False,76.26,76.26,False,False,1.0,1.0,False,False,34.62,34.62,False,False,109.613,109.613,False,False,False,False,False,False,0,False,
9747,6.2,95.02,0.0,42.459,118.519,0,0,0,0,0,0,0,0,False,6.2,6.2,False,False,95.02,95.02,False,False,0.0,0.0,False,False,42.459,42.459,False,False,118.519,118.519,False,False,False,False,False,False,0,False,
9748,0.0,90.73,0.0,36.306,101.5,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,90.73,90.73,False,False,0.0,0.0,False,False,36.306,36.306,False,False,101.5,101.5,False,False,False,False,False,False,0,False,
9749,8.0,78.94,1.0,38.082,109.926,0,0,0,0,0,0,0,0,False,8.0,8.0,False,False,78.94,78.94,False,False,1.0,1.0,False,False,38.082,38.082,False,False,109.926,109.926,False,False,False,False,False,False,0,False,
9750,0.0,77.1,2.0,32.55,98.232,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,77.1,77.1,False,False,2.0,2.0,False,False,32.55,32.55,False,False,98.232,98.232,False,False,False,False,False,False,0,False,
9751,0.4,83.04,,35.075,104.126,0,0,1,0,0,0,0,0,False,0.4,0.4,False,False,83.04,83.04,False,True,2.0,2.0,True,False,35.075,35.075,False,False,104.126,104.126,False,False,False,False,False,False,0,False,
9752,0.7,49.66,3.0,15.716,63.355,0,0,0,0,0,0,0,0,False,0.7,0.7,False,False,49.66,49.66,False,False,3.0,3.0,False,False,15.716,15.716,False,False,63.355,63.355,False,False,False,False,False,False,0,False,
9753,0.0,91.33,4.0,40.929,118.371,0,0,0,0,0,0,1,0,False,0.0,0.0,False,False,91.33,91.33,False,False,4.0,4.0,False,False,40.929,40.929,False,False,118.371,118.371,False,False,False,False,True,False,1,False,d
9754,0.9,87.05,0.0,34.987,97.428,0,0,0,0,0,0,0,0,False,0.9,0.9,False,False,87.05,87.05,False,False,0.0,0.0,False,False,34.987,34.987,False,False,97.428,97.428,False,False,False,False,False,False,0,False,
9755,0.0,82.35,2.0,,102.265,0,0,0,1,0,0,0,0,False,0.0,0.0,False,False,82.35,82.35,False,False,2.0,2.0,False,True,34.23933124157347,34.23933124157347,True,False,102.265,102.265,False,False,False,False,False,False,0,False,
9756,0.0,85.58,0.0,33.529,96.759,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,85.58,85.58,False,False,0.0,0.0,False,False,33.529,33.529,False,False,96.759,96.759,False,False,False,False,False,False,0,False,
9757,0.4,69.18,1.0,29.335,83.563,0,0,0,0,0,0,0,0,False,0.4,0.4,False,False,69.18,69.18,False,False,1.0,1.0,False,False,29.335,29.335,False,False,83.563,83.563,False,False,False,False,False,False,0,False,
9758,0.2,80.29,0.0,34.808,96.853,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,80.29,80.29,False,False,0.0,0.0,False,False,34.808,34.808,False,False,96.853,96.853,False,False,False,False,False,False,0,False,
9759,0.0,75.44,0.0,31.712,88.812,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,75.44,75.44,False,False,0.0,0.0,False,False,31.712,31.712,False,False,88.812,88.812,False,False,False,False,False,False,0,False,
9760,0.5,62.43,0.0,24.156,76.066,0,0,0,0,0,0,0,0,False,0.5,0.5,False,False,62.43,62.43,False,False,0.0,0.0,False,False,24.156,24.156,False,False,76.066,76.066,False,False,False,False,False,False,0,False,
9761,0.0,78.09,0.0,29.437,87.778,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,78.09,78.09,False,False,0.0,0.0,False,False,29.437,29.437,False,False,87.778,87.778,False,False,False,False,False,False,0,False,
9762,0.6,92.28,,36.993,102.425,0,0,1,0,0,0,0,0,False,0.6,0.6,False,False,92.28,92.28,False,True,0.0,0.0,True,False,36.993,36.993,False,False,102.425,102.425,False,False,False,False,False,False,0,False,
9763,1.1,98.03,3.0,35.636,111.158,0,0,0,0,0,0,0,0,False,1.1,1.1,False,False,98.03,98.03,False,False,3.0,3.0,False,False,35.636,35.636,False,False,111.158,111.158,False,False,False,False,False,False,0,False,
9764,10.6,92.2,2.0,39.522,123.538,0,0,0,0,0,0,0,0,False,10.6,10.6,False,False,92.2,92.2,False,False,2.0,2.0,False,False,39.522,39.522,False,False,123.538,123.538,False,False,False,False,False,False,0,False,
9765,0.1,80.19,0.0,33.291,92.169,0,0,0,0,0,0,0,0,False,0.1,0.1,False,False,80.19,80.19,False,False,0.0,0.0,False,False,33.291,33.291,False,False,92.169,92.169,False,False,False,False,False,False,0,False,
9766,2.0,88.25,2.0,38.813,109.508,0,0,0,0,0,0,0,0,False,2.0,2.0,False,False,88.25,88.25,False,False,2.0,2.0,False,False,38.813,38.813,False,False,109.508,109.508,False,False,False,False,False,False,0,False,
9767,0.2,76.34,,29.446,99.005,0,0,1,0,0,0,0,0,False,0.2,0.2,False,False,76.34,76.34,False,True,2.0,2.0,True,False,29.446,29.446,False,False,99.005,99.005,False,False,False,False,False,False,0,False,
9768,1.0,55.37,2.0,23.307,76.506,0,0,0,0,0,0,0,0,False,1.0,1.0,False,False,55.37,55.37,False,False,2.0,2.0,False,False,23.307,23.307,False,False,76.506,76.506,False,False,False,False,False,False,0,False,
9769,0.6,69.99,2.0,27.517,,0,0,0,0,1,0,0,0,False,0.6,0.6,False,False,69.99,69.99,False,False,2.0,2.0,False,False,27.517,27.517,False,True,75.02580870535007,75.02580870535007,True,False,False,False,False,False,0,False,
9770,0.1,,0.0,26.364,74.576,0,1,0,0,0,0,0,0,False,0.1,0.1,False,True,65.0,65.0,True,False,0.0,0.0,False,False,26.364,26.364,False,False,74.576,74.576,False,False,False,False,False,False,0,False,
9771,0.0,60.01,3.0,23.738,82.985,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,60.01,60.01,False,False,3.0,3.0,False,False,23.738,23.738,False,False,82.985,82.985,False,False,False,False,False,False,0,False,
9772,0.0,85.26,3.0,34.87,102.229,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,85.26,85.26,False,False,3.0,3.0,False,False,34.87,34.87,False,False,102.229,102.229,False,False,False,False,False,False,0,False,
9773,0.0,54.82,2.0,23.428,78.17,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,54.82,54.82,False,False,2.0,2.0,False,False,23.428,23.428,False,False,78.17,78.17,False,False,False,False,False,False,0,False,
9774,24.4,78.66,1.0,44.784,140.019,0,0,0,0,0,0,0,0,False,24.4,24.4,False,False,78.66,78.66,False,False,1.0,1.0,False,False,44.784,44.784,False,False,140.019,140.019,False,False,False,False,False,False,0,False,
9775,,77.06,0.0,36.268,112.7,1,0,0,0,0,0,0,0,True,0.15,0.15,True,False,77.06,77.06,False,False,0.0,0.0,False,False,36.268,36.268,False,False,112.7,112.7,False,False,False,False,False,False,0,False,
9776,0.0,93.41,,38.764,108.104,0,0,1,0,0,0,0,0,False,0.0,0.0,False,False,93.41,93.41,False,True,2.0,2.0,True,False,38.764,38.764,False,False,108.104,108.104,False,False,False,False,False,False,0,False,
9777,0.3,83.16,1.0,35.45,99.121,0,0,0,0,0,0,0,0,False,0.3,0.3,False,False,83.16,83.16,False,False,1.0,1.0,False,False,35.45,35.45,False,False,99.121,99.121,False,False,False,False,False,False,0,False,
9778,20.4,62.46,2.0,32.119,117.844,0,0,0,0,0,0,0,0,False,20.4,20.4,False,False,62.46,62.46,False,False,2.0,2.0,False,False,32.119,32.119,False,False,117.844,117.844,False,False,False,False,False,False,0,False,
9779,0.9,78.66,2.0,37.375,101.116,0,0,0,0,0,0,0,0,False,0.9,0.9,False,False,78.66,78.66,False,False,2.0,2.0,False,False,37.375,37.375,False,False,101.116,101.116,False,False,False,False,False,False,0,False,
9780,,90.18,1.0,,105.402,1,0,0,1,0,0,0,0,True,0.9,0.9,True,False,90.18,90.18,False,False,1.0,1.0,False,True,37.371462962962966,37.371462962962966,True,False,105.402,105.402,False,False,False,False,False,False,0,False,
9781,0.2,83.49,2.0,37.359,100.45,0,0,0,0,0,0,0,0,False,0.2,0.2,False,False,83.49,83.49,False,False,2.0,2.0,False,False,37.359,37.359,False,False,100.45,100.45,False,False,False,False,False,False,0,False,
9782,2.8,84.25,1.0,36.154,104.256,0,0,0,0,0,0,0,0,False,2.8,2.8,False,False,84.25,84.25,False,False,1.0,1.0,False,False,36.154,36.154,False,False,104.256,104.256,False,False,False,False,False,False,0,False,
9783,,60.57,4.0,27.856,,1,0,0,0,1,0,0,0,True,0.2,0.2,True,False,60.57,60.57,False,False,4.0,4.0,False,False,27.856,27.856,False,True,99.756,99.756,True,False,False,False,False,False,0,False,
9784,0.0,83.78,2.0,30.692,95.256,0,0,0,0,0,0,0,0,False,0.0,0.0,False,False,83.78,83.78,False,False,2.0,2.0,False,False,30.692,30.692,False,False,95.256,95.256,False,False,False,False,False,False,0,False,
9785,8.4,81.85,1.0,36.84,110.511,0,0,0,0,0,0,0,0,False,8.4,8.4,False,False,81.85,81.85,False,False,1.0,1.0,False,False,36.84,36.84,False,False,110.511,110.511,False,False,False,False,False,False,0,False,
