编号,a_降雨量_mm,b_孔隙水压力_kPa,c_微震事件数,d_深部位移_mm,e_表面位移_mm,缺失标记_a_降雨量_mm,缺失标记_b_孔隙水压力_kPa,缺失标记_c_微震事件数,缺失标记_d_深部位移_mm,缺失标记_e_表面位移_mm,突变候选标记_b_孔隙水压力_kPa,突变候选标记_d_深部位移_mm,a_原始缺失,a_补齐值,a_建模值,a_是否插补,b_原始缺失,b_补齐值,b_建模值,b_是否插补,c_原始缺失,c_补齐值,c_建模值,c_是否插补,d_原始缺失,d_补齐值,d_建模值,d_是否插补,e_原始缺失,e_补齐值,e_建模值,e_是否插补,e_表面位移估计值_mm
3975,0.4,79.86,1.0,31.733,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,79.86,79.86,False,False,1.0,1.0,False,False,31.733,31.733,False,True,,,True,94.95043547940469
3976,0.0,79.41,1.0,30.186,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.41,79.41,False,False,1.0,1.0,False,False,30.186,30.186,False,True,,,True,92.65758223754408
3977,6.3,79.99,3.0,36.726,,0,0,0,0,1,0,0,False,6.3,6.3,False,False,79.99,79.99,False,False,3.0,3.0,False,False,36.726,36.726,False,True,,,True,112.18367672969445
3978,15.4,88.35,2.0,,,0,0,0,1,1,0,0,False,15.4,15.4,False,False,88.35,88.35,False,False,2.0,2.0,False,True,37.47243213973799,37.47243213973799,True,True,,,True,127.05646160528161
3979,3.6,90.51,0.0,37.712,,0,0,0,0,1,0,0,False,3.6,3.6,False,False,90.51,90.51,False,False,0.0,0.0,False,False,37.712,37.712,False,True,,,True,108.36092190485596
3980,0.0,88.92,2.0,35.978,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,88.92,88.92,False,False,2.0,2.0,False,False,35.978,35.978,False,True,,,True,105.46185167842917
3981,0.4,88.32,,36.228,,0,0,1,0,1,0,0,False,0.4,0.4,False,False,88.32,88.32,False,True,2.0,2.0,True,False,36.228,36.228,False,True,,,True,105.93261563241634
3982,0.6,87.26,2.0,30.665,,0,0,0,0,1,0,0,False,0.6,0.6,False,False,87.26,87.26,False,False,2.0,2.0,False,False,30.665,30.665,False,True,,,True,100.14402375165395
3983,0.5,88.07,3.0,30.699,,0,0,0,0,1,0,0,False,0.5,0.5,False,False,88.07,88.07,False,False,3.0,3.0,False,False,30.699,30.699,False,True,,,True,102.66073637560878
3984,0.7,84.75,1.0,33.926,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,84.75,84.75,False,False,1.0,1.0,False,False,33.926,33.926,False,True,,,True,100.0220813837861
3985,0.0,83.34,1.0,34.234,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,83.34,83.34,False,False,1.0,1.0,False,False,34.234,34.234,False,True,,,True,98.67840367625551
3986,0.0,84.22,1.0,30.338,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.22,84.22,False,False,1.0,1.0,False,False,30.338,30.338,False,True,,,True,95.26873974019352
3987,0.1,,3.0,36.192,,0,1,0,0,1,0,0,False,0.1,0.1,False,True,82.74131067961164,82.74131067961164,True,False,3.0,3.0,False,False,36.192,36.192,False,True,,,True,104.84681837765646
3988,0.2,80.9,3.0,32.678,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,80.9,80.9,False,False,3.0,3.0,False,False,32.678,32.678,False,True,,,True,100.5560182559167
3989,0.1,80.4,0.0,35.295,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,80.4,80.4,False,False,0.0,0.0,False,False,35.295,35.295,False,True,,,True,96.15691797981329
3990,0.0,78.35,1.0,36.687,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,78.35,78.35,False,False,1.0,1.0,False,False,36.687,36.687,False,True,,,True,98.5559823994378
3991,0.0,79.08,1.0,33.356,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.08,79.08,False,False,1.0,1.0,False,False,33.356,33.356,False,True,,,True,95.62934021021212
3992,0.0,77.51,2.0,33.34,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.51,77.51,False,False,2.0,2.0,False,False,33.34,33.34,False,True,,,True,97.01152565784793
3993,0.1,76.37,1.0,29.525,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,76.37,76.37,False,False,1.0,1.0,False,False,29.525,29.525,False,True,,,True,90.5801026562522
3994,,75.14,1.0,30.981,,1,0,0,0,1,0,0,True,0.05,0.05,True,False,75.14,75.14,False,False,1.0,1.0,False,False,30.981,30.981,False,True,,,True,91.32712352507505
3995,4.7,75.73,0.0,31.884,,0,0,0,0,1,0,0,False,4.7,4.7,False,False,75.73,75.73,False,False,0.0,0.0,False,False,31.884,31.884,False,True,,,True,96.48382396917872
3996,0.3,73.51,1.0,32.683,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,73.51,73.51,False,False,1.0,1.0,False,False,32.683,32.683,False,True,,,True,92.51075189404253
3997,0.0,74.74,1.0,31.984,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,74.74,74.74,False,False,1.0,1.0,False,False,31.984,31.984,False,True,,,True,92.04993871970117
3998,0.6,75.32,0.0,34.834,,0,0,0,0,1,0,0,False,0.6,0.6,False,False,75.32,75.32,False,False,0.0,0.0,False,False,34.834,34.834,False,True,,,True,93.7640306086008
3999,0.6,74.17,2.0,31.417,,0,0,0,0,1,0,0,False,0.6,0.6,False,False,74.17,74.17,False,False,2.0,2.0,False,False,31.417,31.417,False,True,,,True,94.19281708139573
4000,,72.77,1.0,30.859,,1,0,0,0,1,0,0,True,0.0,0.0,True,False,72.77,72.77,False,False,1.0,1.0,False,False,30.859,30.859,False,True,,,True,89.92762410619194
4001,0.0,74.0,1.0,31.464,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,74.0,74.0,False,False,1.0,1.0,False,False,31.464,31.464,False,True,,,True,91.15621727097296
4002,0.0,73.66,1.0,32.845,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.66,73.66,False,False,1.0,1.0,False,False,32.845,32.845,False,True,,,True,92.35046842317195
4003,0.0,72.87,4.0,29.325,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,72.87,72.87,False,False,4.0,4.0,False,False,29.325,29.325,False,True,,,True,95.06254480575451
4004,0.4,73.85,2.0,28.65,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,73.85,73.85,False,False,2.0,2.0,False,False,28.65,28.65,False,True,,,True,91.02280019360757
4005,0.0,72.59,2.0,,,0,0,0,1,1,0,0,False,0.0,0.0,False,False,72.59,72.59,False,False,2.0,2.0,False,True,29.603107806691447,29.603107806691447,True,True,,,True,90.79248656080293
4006,1.8,72.37,,31.146,,0,0,1,0,1,0,0,False,1.8,1.8,False,False,72.37,72.37,False,True,2.0,2.0,True,False,31.146,31.146,False,True,,,True,94.59358769667831
4007,0.8,72.47,1.0,32.276,,0,0,0,0,1,0,0,False,0.8,0.8,False,False,72.47,72.47,False,False,1.0,1.0,False,False,32.276,32.276,False,True,,,True,92.23803623387936
4008,0.0,73.09,2.0,33.786,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,73.09,73.09,False,False,2.0,2.0,False,False,33.786,33.786,False,True,,,True,95.19232201194065
4009,0.0,69.45,6.0,27.045,,0,0,0,0,1,0,1,False,0.0,0.0,False,False,69.45,69.45,False,False,6.0,6.0,False,False,27.045,27.045,False,True,,,True,95.45655090429617
4010,0.1,70.2,0.0,28.367,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,70.2,70.2,False,False,0.0,0.0,False,False,28.367,28.367,False,True,,,True,84.07539823931768
4011,0.4,68.19,1.0,29.125,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,68.19,68.19,False,False,1.0,1.0,False,False,29.125,29.125,False,True,,,True,86.39682723478221
4012,16.1,76.56,0.0,37.436,,0,0,0,0,1,0,0,False,16.1,16.1,False,False,76.56,76.56,False,False,0.0,0.0,False,False,37.436,37.436,False,True,,,True,117.51434054389637
4013,0.0,74.41,4.0,35.872,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,74.41,74.41,False,False,4.0,4.0,False,False,35.872,35.872,False,True,,,True,102.33655501545628
4014,12.8,81.51,1.0,35.936,,0,0,0,0,1,0,0,False,12.8,12.8,False,False,81.51,81.51,False,False,1.0,1.0,False,False,35.936,35.936,False,True,,,True,116.38899048521523
4015,1.8,80.13,0.0,33.839,,0,0,0,0,1,0,0,False,1.8,1.8,False,False,80.13,80.13,False,False,0.0,0.0,False,False,33.839,33.839,False,True,,,True,96.82888624676208
4016,0.0,80.8,0.0,36.716,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,80.8,80.8,False,False,0.0,0.0,False,False,36.716,36.716,False,True,,,True,97.63684266634534
4017,,81.82,0.0,31.884,,1,0,0,0,1,0,0,True,0.6,0.6,True,False,81.82,81.82,False,False,0.0,0.0,False,False,31.884,31.884,False,True,,,True,94.16651055567138
4018,1.0,79.83,,31.192,,0,0,1,0,1,0,0,False,1.0,1.0,False,False,79.83,79.83,False,True,0.0,0.0,True,False,31.192,31.192,False,True,,,True,92.99296154627343
4019,0.0,77.12,1.0,29.541,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.12,77.12,False,False,1.0,1.0,False,False,29.541,29.541,False,True,,,True,90.84711452894958
4020,0.2,77.93,0.0,32.103,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,77.93,77.93,False,False,0.0,0.0,False,False,32.103,32.103,False,True,,,True,91.86352073730667
4021,0.0,78.63,,30.059,,0,0,1,0,1,0,0,False,0.0,0.0,False,False,78.63,78.63,False,True,1.0,1.0,True,False,30.059,30.059,False,True,,,True,92.13275014864334
4022,0.4,74.65,1.0,33.356,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,74.65,74.65,False,False,1.0,1.0,False,False,33.356,33.356,False,True,,,True,93.89317815035486
4023,0.7,74.59,1.0,31.627,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,74.59,74.59,False,False,1.0,1.0,False,False,31.627,31.627,False,True,,,True,92.54704907173112
4024,20.7,84.59,1.0,40.373,,0,0,0,0,1,1,0,False,20.7,20.7,False,False,84.59,84.59,False,False,1.0,1.0,False,False,40.373,40.373,False,True,,,True,132.82820739887066
4025,0.0,,4.0,33.782,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,83.68318181818182,83.68318181818182,True,False,4.0,4.0,False,False,33.782,33.782,False,True,,,True,105.0096796344651
4026,0.0,82.49,4.0,36.847,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,82.49,82.49,False,False,4.0,4.0,False,False,36.847,36.847,False,True,,,True,107.43584938845663
4027,0.0,82.07,0.0,34.476,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,82.07,82.07,False,False,0.0,0.0,False,False,34.476,34.476,False,True,,,True,96.06731033333926
4028,0.0,80.33,0.0,30.792,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,80.33,80.33,False,False,0.0,0.0,False,False,30.792,30.792,False,True,,,True,91.52741007607321
4029,0.3,80.68,1.0,34.369,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,80.68,80.68,False,False,1.0,1.0,False,False,34.369,34.369,False,True,,,True,97.84893250394401
4030,3.6,82.61,1.0,35.122,,0,0,0,0,1,0,0,False,3.6,3.6,False,False,82.61,82.61,False,False,1.0,1.0,False,False,35.122,35.122,False,True,,,True,103.95487504594975
4031,0.0,80.68,0.0,33.658,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,80.68,80.68,False,False,0.0,0.0,False,False,33.658,33.658,False,True,,,True,94.545846179541
4032,0.0,81.67,1.0,33.828,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,81.67,81.67,False,False,1.0,1.0,False,False,33.828,33.828,False,True,,,True,97.42187983460686
4033,3.4,82.45,2.0,34.873,,0,0,0,0,1,0,0,False,3.4,3.4,False,False,82.45,82.45,False,False,2.0,2.0,False,False,34.873,34.873,False,True,,,True,105.56250469844929
4034,1.2,82.29,1.0,30.538,,0,0,0,0,1,0,0,False,1.2,1.2,False,False,82.29,82.29,False,False,1.0,1.0,False,False,30.538,30.538,False,True,,,True,96.06963583354911
4035,0.0,81.45,0.0,35.578,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,81.45,81.45,False,False,0.0,0.0,False,False,35.578,35.578,False,True,,,True,96.84191689910298
4036,0.0,79.31,0.0,31.634,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.31,79.31,False,False,0.0,0.0,False,False,31.634,31.634,False,True,,,True,91.83980933552303
4037,0.0,77.71,1.0,31.828,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.71,77.71,False,False,1.0,1.0,False,False,31.828,31.828,False,True,,,True,93.41469860454161
4038,0.0,76.01,4.0,32.622,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,76.01,76.01,False,False,4.0,4.0,False,False,32.622,32.622,False,True,,,True,99.93521171548888
4039,0.0,75.97,2.0,32.623,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,75.97,75.97,False,False,2.0,2.0,False,False,32.623,32.623,False,True,,,True,95.51339093114156
4040,0.0,75.78,,32.006,,0,0,1,0,1,0,0,False,0.0,0.0,False,False,75.78,75.78,False,True,2.0,2.0,True,False,32.006,32.006,False,True,,,True,94.80492401281086
4041,0.3,76.52,2.0,35.563,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,76.52,76.52,False,False,2.0,2.0,False,False,35.563,35.563,False,True,,,True,99.10496298625854
4042,0.9,74.95,3.0,28.565,,0,0,0,0,1,0,0,False,0.9,0.9,False,False,74.95,74.95,False,False,3.0,3.0,False,False,28.565,28.565,False,True,,,True,94.36499269328387
4043,0.4,,0.0,,,0,1,0,1,1,0,0,False,0.4,0.4,False,True,74.77612699093588,74.77612699093588,True,False,0.0,0.0,False,True,31.329000000000004,31.329000000000004,True,True,,,True,89.74834231119782
4044,0.0,74.64,3.0,34.093,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,74.64,74.64,False,False,3.0,3.0,False,False,34.093,34.093,False,True,,,True,98.49055331700549
4045,0.0,74.24,1.0,28.965,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,74.24,74.24,False,False,1.0,1.0,False,False,28.965,28.965,False,True,,,True,88.80319012691348
4046,,73.62,1.0,33.495,,1,0,0,0,1,0,0,True,0.0,0.0,True,False,73.62,73.62,False,False,1.0,1.0,False,False,33.495,33.495,False,True,,,True,92.97397184803025
4047,0.8,73.18,1.0,32.255,,0,0,0,0,1,0,0,False,0.8,0.8,False,False,73.18,73.18,False,False,1.0,1.0,False,False,32.255,32.255,False,True,,,True,92.58043363302474
4048,0.0,72.76,3.0,31.887,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,72.76,72.76,False,False,3.0,3.0,False,False,31.887,31.887,False,True,,,True,95.34331423028597
4049,,73.17,1.0,29.22,,1,0,0,0,1,0,0,True,0.15,0.15,True,False,73.17,73.17,False,False,1.0,1.0,False,False,29.22,29.22,False,True,,,True,88.70721753967916
4050,0.0,70.87,0.0,30.118,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,70.87,70.87,False,False,0.0,0.0,False,False,30.118,30.118,False,True,,,True,86.02037851149204
4051,0.3,69.04,3.0,29.712,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,69.04,69.04,False,False,3.0,3.0,False,False,29.712,29.712,False,True,,,True,91.68304272575624
4052,,69.64,0.0,27.956,,1,0,0,0,1,0,0,True,0.3,0.3,True,False,69.64,69.64,False,False,0.0,0.0,False,False,27.956,27.956,False,True,,,True,83.64675261947836
4053,0.9,66.84,2.0,31.376,,0,0,0,0,1,0,0,False,0.9,0.9,False,False,66.84,66.84,False,False,2.0,2.0,False,False,31.376,31.376,False,True,,,True,90.80002859991491
4054,0.0,67.51,1.0,28.722,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,67.51,67.51,False,False,1.0,1.0,False,False,28.722,28.722,False,True,,,True,85.11969620469927
4055,0.7,67.46,0.0,28.181,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,67.46,67.46,False,False,0.0,0.0,False,False,28.181,28.181,False,True,,,True,83.284495352284
4056,0.6,67.29,0.0,28.476,,0,0,0,0,1,0,0,False,0.6,0.6,False,False,67.29,67.29,False,False,0.0,0.0,False,False,28.476,28.476,False,True,,,True,83.35728853342457
4057,0.8,66.31,2.0,27.214,,0,0,0,0,1,0,0,False,0.8,0.8,False,False,66.31,66.31,False,False,2.0,2.0,False,False,27.214,27.214,False,True,,,True,86.27304066597509
4058,,64.8,,28.823,,1,0,1,0,1,0,0,True,0.5,0.5,True,False,64.8,64.8,False,True,1.0,1.0,True,False,28.823,28.823,False,True,,,True,84.49597131548741
4059,0.0,63.94,1.0,26.02,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,63.94,63.94,False,False,1.0,1.0,False,False,26.02,26.02,False,True,,,True,80.61653776312677
4060,0.0,63.93,1.0,25.524,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,63.93,63.93,False,False,1.0,1.0,False,False,25.524,25.524,False,True,,,True,80.1200269974627
4061,0.4,63.24,2.0,25.462,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,63.24,63.24,False,False,2.0,2.0,False,False,25.462,25.462,False,True,,,True,82.43682244486425
4062,0.9,62.26,1.0,32.249,,0,0,0,0,1,0,0,False,0.9,0.9,False,False,62.26,62.26,False,False,1.0,1.0,False,False,32.249,32.249,False,True,,,True,87.120837641408
4063,0.0,,3.0,29.215,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,62.769999999999996,62.769999999999996,True,False,3.0,3.0,False,False,29.215,29.215,False,True,,,True,87.58570873764626
4064,0.3,63.28,3.0,23.262,,0,0,0,0,1,0,0,False,0.3,0.3,False,False,63.28,63.28,False,False,3.0,3.0,False,False,23.262,23.262,False,True,,,True,82.34637946046453
4065,0.0,62.46,3.0,26.713,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,62.46,62.46,False,False,3.0,3.0,False,False,26.713,26.713,False,True,,,True,84.9483554425547
4066,17.5,71.64,0.0,33.903,,0,0,0,0,1,0,0,False,17.5,17.5,False,False,71.64,71.64,False,False,0.0,0.0,False,False,33.903,33.903,False,True,,,True,113.35235864199828
4067,17.5,78.28,1.0,34.909,,0,0,0,0,1,0,0,False,17.5,17.5,False,False,78.28,78.28,False,False,1.0,1.0,False,False,34.909,34.909,False,True,,,True,119.94690397944848
4068,0.4,78.34,3.0,28.934,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,78.34,78.34,False,False,3.0,3.0,False,False,28.934,28.934,False,True,,,True,95.80221005700704
4069,0.2,77.61,0.0,33.487,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,77.61,77.61,False,False,0.0,0.0,False,False,33.487,33.487,False,True,,,True,93.07097509275789
4070,2.2,77.07,0.0,30.442,,0,0,0,0,1,0,0,False,2.2,2.2,False,False,77.07,77.07,False,False,0.0,0.0,False,False,30.442,30.442,False,True,,,True,92.42808847632276
4071,0.0,77.88,1.0,29.856,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,77.88,77.88,False,False,1.0,1.0,False,False,29.856,29.856,False,True,,,True,91.5479702100101
4072,13.9,84.25,1.0,41.53,,0,0,0,0,1,0,0,False,13.9,13.9,False,False,84.25,84.25,False,False,1.0,1.0,False,False,41.53,41.53,False,True,,,True,124.7902569171028
4073,0.0,80.07,1.0,33.296,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,80.07,80.07,False,False,1.0,1.0,False,False,33.296,33.296,False,True,,,True,96.07633444217484
4074,0.1,81.3,3.0,31.399,,0,0,0,0,1,0,0,False,0.1,0.1,False,False,81.3,81.3,False,False,3.0,3.0,False,False,31.399,31.399,False,True,,,True,99.36100918531537
4075,0.0,80.66,3.0,36.551,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,80.66,80.66,False,False,3.0,3.0,False,False,36.551,36.551,False,True,,,True,104.00528119679677
4076,1.0,80.03,4.0,27.943,,0,0,0,0,1,0,0,False,1.0,1.0,False,False,80.03,80.03,False,False,4.0,4.0,False,False,27.943,27.943,False,True,,,True,98.68113392076276
4077,0.0,76.67,2.0,37.968,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,76.67,76.67,False,False,2.0,2.0,False,False,37.968,37.968,False,True,,,True,101.16685596622136
4078,15.1,84.89,2.0,35.24,,0,0,0,0,1,0,0,False,15.1,15.1,False,False,84.89,84.89,False,False,2.0,2.0,False,False,35.24,35.24,False,True,,,True,122.6772700472848
4079,9.4,88.77,0.0,39.33,,0,0,0,0,1,0,0,False,9.4,9.4,False,False,88.77,88.77,False,False,0.0,0.0,False,False,39.33,39.33,False,True,,,True,116.75903882388823
4080,0.0,88.04,1.0,36.286,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,88.04,88.04,False,False,1.0,1.0,False,False,36.286,36.286,False,True,,,True,103.11565117047917
4081,4.2,90.27,3.0,37.647,,0,0,0,0,1,0,0,False,4.2,4.2,False,False,90.27,90.27,False,False,3.0,3.0,False,False,37.647,37.647,False,True,,,True,115.57230159487112
4082,0.0,87.62,3.0,35.719,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,87.62,87.62,False,False,3.0,3.0,False,False,35.719,35.719,False,True,,,True,106.74141232547117
4083,0.8,86.31,2.0,35.302,,0,0,0,0,1,0,0,False,0.8,0.8,False,False,86.31,86.31,False,False,2.0,2.0,False,False,35.302,35.302,False,True,,,True,104.51700797610029
4084,4.6,89.25,2.0,35.837,,0,0,0,0,1,0,0,False,4.6,4.6,False,False,89.25,89.25,False,False,2.0,2.0,False,False,35.837,35.837,False,True,,,True,111.58616332084532
4085,0.4,86.74,2.0,33.812,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,86.74,86.74,False,False,2.0,2.0,False,False,33.812,33.812,False,True,,,True,102.73079196186224
4086,0.7,83.06,2.0,38.389,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,83.06,83.06,False,False,2.0,2.0,False,False,38.389,38.389,False,True,,,True,105.78029839184506
4087,0.0,,5.0,30.3,,0,1,0,0,1,0,0,False,0.0,0.0,False,True,82.81032348648472,82.81032348648472,True,False,5.0,5.0,False,False,30.3,30.3,False,True,,,True,103.3146674356811
4088,0.2,82.65,3.0,35.202,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,82.65,82.65,False,False,3.0,3.0,False,False,35.202,35.202,False,True,,,True,103.95180324113834
4089,0.3,82.34,,34.22,,0,0,1,0,1,0,0,False,0.3,0.3,False,False,82.34,82.34,False,True,2.0,2.0,True,False,34.22,34.22,False,True,,,True,100.75166801939783
4090,0.0,82.54,3.0,31.112,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,82.54,82.54,False,False,3.0,3.0,False,False,31.112,31.112,False,True,,,True,99.57849488600344
4091,,84.95,0.0,37.05,,1,0,0,0,1,0,0,True,0.2,0.2,True,False,84.95,84.95,False,False,0.0,0.0,False,False,37.05,37.05,False,True,,,True,100.35569398635246
4092,0.2,84.45,1.0,37.419,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,84.45,84.45,False,False,1.0,1.0,False,False,37.419,37.419,False,True,,,True,102.6666665963076
4093,1.5,83.16,2.0,35.0,,0,0,0,0,1,0,0,False,1.5,1.5,False,False,83.16,83.16,False,False,2.0,2.0,False,False,35.0,35.0,False,True,,,True,103.53394952449908
4094,0.2,84.08,2.0,35.846,,0,0,0,0,1,0,0,False,0.2,0.2,False,False,84.08,84.08,False,False,2.0,2.0,False,False,35.846,35.846,False,True,,,True,103.12017018865522
4095,0.0,84.38,2.0,35.453,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,84.38,84.38,False,False,2.0,2.0,False,False,35.453,35.453,False,True,,,True,102.61927626836099
4096,0.8,84.23,0.0,30.791,,0,0,0,0,1,0,0,False,0.8,0.8,False,False,84.23,84.23,False,False,0.0,0.0,False,False,30.791,30.791,False,True,,,True,94.58150809613468
4097,0.4,82.46,3.0,33.463,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,82.46,82.46,False,False,3.0,3.0,False,False,33.463,33.463,False,True,,,True,102.39676100998615
4098,0.5,82.85,,31.64,,0,0,1,0,1,0,0,False,0.5,0.5,False,False,82.85,82.85,False,True,2.0,2.0,True,False,31.64,31.64,False,True,,,True,98.72152037087095
4099,0.0,82.75,0.0,34.168,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,82.75,82.75,False,False,0.0,0.0,False,False,34.168,34.168,False,True,,,True,96.11002559931363
4100,0.4,80.04,2.0,29.918,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,80.04,80.04,False,False,2.0,2.0,False,False,29.918,29.918,False,True,,,True,95.44553975222969
4101,0.0,79.03,2.0,32.7,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,79.03,79.03,False,False,2.0,2.0,False,False,32.7,32.7,False,True,,,True,97.15502743790996
4102,0.0,78.72,0.0,31.321,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,78.72,78.72,False,False,0.0,0.0,False,False,31.321,31.321,False,True,,,True,91.22789905125738
4103,0.4,77.84,0.0,35.485,,0,0,0,0,1,0,0,False,0.4,0.4,False,False,77.84,77.84,False,False,0.0,0.0,False,False,35.485,35.485,False,True,,,True,95.43309147201681
4104,,85.76,4.0,41.799,,1,0,0,0,1,0,0,True,0.0,0.0,True,False,85.76,85.76,False,False,4.0,4.0,False,False,41.799,41.799,False,True,,,True,114.01465347480894
4105,0.0,83.21,2.0,36.21,,0,0,0,0,1,0,0,False,0.0,0.0,False,False,83.21,83.21,False,False,2.0,2.0,False,False,36.21,36.21,False,True,,,True,102.77073174052242
4106,,81.02,5.0,,,1,0,0,1,1,0,0,True,0.45,0.45,True,False,81.02,81.02,False,False,5.0,5.0,False,True,33.4796873348668,33.4796873348668,True,True,,,True,106.14525894845077
4107,0.7,80.81,5.0,32.284,,0,0,0,0,1,0,0,False,0.7,0.7,False,False,80.81,80.81,False,False,5.0,5.0,False,False,32.284,32.284,False,True,,,True,105.18450639280032
4108,0.5,78.73,3.0,34.508,,0,0,0,0,1,0,0,False,0.5,0.5,False,False,78.73,78.73,False,False,3.0,3.0,False,False,34.508,34.508,False,True,,,True,101.65647189187459
4109,,85.31,1.0,39.011,,1,0,0,0,1,0,0,True,0.6,0.6,True,False,85.31,85.31,False,False,1.0,1.0,False,False,39.011,39.011,False,True,,,True,105.21383868743442
4110,0.6,83.57,2.0,36.333,,0,0,0,0,1,0,0,False,0.6,0.6,False,False,83.57,83.57,False,False,2.0,2.0,False,False,36.333,36.333,False,True,,,True,103.87177362939573
4111,5.8,86.53,3.0,38.991,,0,0,0,0,1,0,0,False,5.8,5.8,False,False,86.53,86.53,False,False,3.0,3.0,False,False,38.991,38.991,False,True,,,True,117.11068312537827
